seed,false_positive_rate,true_positive_rate,threshold
42,0.0046645138141370645,0.2053622361665716,0.8466460704803467
42,0.004843918191603875,0.2053622361665716,0.8460590839385986
42,0.004843918191603875,0.20593268682258983,0.8458393216133118
42,0.005023322569070686,0.20593268682258983,0.8456016778945923
42,0.005023322569070686,0.22133485453508273,0.8369190692901611
42,0.005023322569070686,0.22247575584711923,0.8367039561271667
42,0.0052027269465374955,0.22247575584711923,0.8359246850013733
42,0.0052027269465374955,0.22361665715915574,0.8349971175193787
42,0.005382131324004306,0.22361665715915574,0.8344749808311462
42,0.005382131324004306,0.22418710781517398,0.8343801498413086
42,0.005561535701471116,0.22418710781517398,0.8342859745025635
42,0.005561535701471116,0.22475755847119225,0.8342849016189575
42,0.0057409400789379264,0.22475755847119225,0.8329858183860779
42,0.0057409400789379264,0.22703936109526526,0.832273006439209
42,0.005920344456404736,0.22703936109526526,0.8320080637931824
42,0.005920344456404736,0.2338847689674843,0.8278923630714417
42,0.0062791532113383565,0.2338847689674843,0.8270588517189026
42,0.0062791532113383565,0.23445521962350258,0.826821506023407
42,0.0062791532113383565,0.23559612093553908,0.8262411952018738
42,0.0062791532113383565,0.23730747290359383,0.8256309628486633
42,0.0062791532113383565,0.23844837421563034,0.8253939151763916
42,0.0062791532113383565,0.2390188248716486,0.8252937197685242
42,0.006458557588805167,0.2390188248716486,0.8251656889915466
42,0.006458557588805167,0.23958927552766685,0.8251627683639526
42,0.006637961966271977,0.23958927552766685,0.8247865438461304
42,0.006637961966271977,0.24586423274386765,0.8218093514442444
42,0.0068173663437387875,0.24586423274386765,0.821528434753418
42,0.0068173663437387875,0.2504278379920137,0.8172781467437744
42,0.006996770721205597,0.2504278379920137,0.8166388273239136
42,0.006996770721205597,0.25613234455219624,0.8136830925941467
42,0.007176175098672408,0.25613234455219624,0.8136398196220398
42,0.007176175098672408,0.2567027952082145,0.812706708908081
